VideoID,Video_Sentiments_Score,Sentiments_List_ID,Sentiments_Abb
VdonoCCQF9o,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
CLzi3okueM8,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
1QEYO2f77Qk,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
2IEZNte5ADg,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
oZCRAxCmar0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
DhOIJBk7KaU,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
Bgqxt-kfYIY,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
eJvwxDTlue8,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
HjD7Z36wX5I,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
6-2L4PTV14A,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
XXwV6lUfMqw,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
8fs2Yh1PFwM,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
2Jhrr4RRywE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
jVs5tTEuA-g,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
fqXm8MCWfbA,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
_HS0UOQjU5w,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
54WiJFln6I0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
WdKHNZS3cy0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
-zXKJMml0s8,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
FXP9jlpcRaI,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
Lhozndg5VSE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
uQeh2G161Bo,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
8ZO-7pL_MrM,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
5HoQ-HblRG8,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
VYp1s6AwuRQ,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
tWeE2-X7wn0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
qfZ7o3dIJYE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
Jr4gOCh_4Pw,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
5AaacAMljG8,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
jVADtFaZgQE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
Vn2ZyRUZ4-s,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
ZEKqLxtjwDQ,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
ZZUyZmYbfbY,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
s6rrXuFM9TI,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
FCOlOcMk8XI,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
AZ56zUxpXes,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
2o1TA0PG6pA,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
JqfCxPdrv1U,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
I9Bv1J0wK3k,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
a0YTHkqtzOI,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
taMDXh7yBIA,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
8iHEQxJXq9I,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
d6gJ6dACtqc,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
7-kSZsvBY-A,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
lvVOtwezkXU,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
uHskC7JRL9M,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
LD1NnIZocrM,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
0b98BFCqOvQ,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
OON2bZdqVzs,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
jmCwWbAWyZ8,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
g8qLBtTnALs,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
XvjhIbEvA_w,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
AUc4wJRa9-g,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
0UoJyED73bQ,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
jt32In8YzZ0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
qPIj0KJc7kI,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
QPc9LhKA5C4,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
EOxCl1P5r4k,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
sMnNjTARUEk,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
PkWUuTlXq2w,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
VF-8WR38bq4,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
PAjWzgYjG0M,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
1t7rSZT_77E,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
6FNITWjpbLM,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
x4nH_YW2F1s,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
xPY7jrcEj5Y,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
1I4Dpq1PQjA,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
__CTejhHZSU,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
0yQK36sOlgk,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
dBRdzeC7kz4,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
yH7BaQEguYs,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
SP8E6ouSiC0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
zSAh2YJhMNE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
HZChlynmtgc,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
lsCvzwgNL3A,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
r-2Hq9QNmVE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
GMovhjpIegg,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
7T3J4n_PJaI,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
0Awzkw_73D8,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
Hv7t_zFUDBk,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
-35m_mkcHnI,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
aURA4lJSP5w,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
TXKGIAdv0sE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
6e3z2H1O5zE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
UJVlHwpS6Nw,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
UgEEcM-jYHY,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
rG8nXUY9UP4,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
pv4WZkppmTU,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
7ZbLntTvV8o,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
xlowDDEXpWw,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
UmwQjuJttwk,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
cDS53Y8q9lE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
8j2wmtOrzy0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
7w_AT2sHBss,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
PjcNjEFtUSg,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
DFM4DSJHs5w,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
-IqXOsikgVg,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
3RnT8kVXbHA,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
ZbTCfuCnWCE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
k7KgP_jPDwU,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
5YB748GUPIc,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
G7kYu0U-O9g,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
XWzNExv2nA0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
lsmmgFxI0Jc,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
dA_aAcfA9Es,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
Vz5DXIezqr4,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
teHGVlPT3qA,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
RGQf9dn0pDk,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
_6rj5jisB7g,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
NIB5fvxbWjg,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
-1yXdOufzKE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
qQYz0I5dE_A,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
UUJd2Ptfr4A,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
w-lOJDXt7ag,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
dMgiG6EmTfE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
isvfvNmoPYU,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
oirB6r0PySE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
byPCI7Y4paw,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
tkxpzXqE5ZU,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
D3J7R6WBJJc,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
FZA37-7bw6o,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
0OOz0ixr9MQ,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
R50jeoI8K0w,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
rt_jK-veOs0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
G7BQHahjL3U,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
yeL--HO5-EM,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
eH4DkWxoVT0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
dcNrh8FL3vE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
eCSBRIkS2mI,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
-VmCOAGhHkM,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
mMM3Yhro508,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
Dzu_bpCcfuA,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
XwvKXU8Tnx0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
PoUfNATA7R8,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
nmwXdGm89Tk,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
U7pdH1cVbyY,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
bAImHu2qNEM,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
EkMtaZ6coK4,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
FvQ26Ik11JE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
0A_35Z4eQfg,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
fiMdhT67xqA,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
7AVmI73va4g,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
HLbNXOJ9nN4,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
doSdHnKNtRc,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
Evnaic2jP7E,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
AJYN5rdrZXo,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
gNBRxgr9zZc,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
r3-JcET_Rzw,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
9dxua41fAgo,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
VIfRqrSjJis,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
obHjzVSAJQY,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
7Kb3rDbBWEI,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
tbTHevlbdqQ,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
vJIwQtUZYy0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
Im77qklKzm0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
7jXUWe3MV_c,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
-gMjPezr8TY,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
7LF0CNb6-KA,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
FOiY8YMJ4Q0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
29dlGyKAySY,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
gm6TV-sg3zc,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
jTNrakZWppM,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
2IJtQvaK9GE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
YCejo7c6pBs,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
qPdSUywxbR8,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
rY8MhKBZadk,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
xTCrs-wSacg,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
xgk4J8eLRSo,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
Fobc_Jnx0Zs,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
XYxUzUzCpqo,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
HzFdDFhenk8,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
wJl8sIAZV-M,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
4Or2Tanfrtk,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
uEZBoUdS7f4,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
TyDl1yEVQ_I,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
3nKGrlVvabQ,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
zeeBp2uqcKc,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
eob532iEpqk,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
qWr8_tsG0Oo,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
QqScHid0h-c,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
1AIDh3-sGW0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
7t2mi19DcmE,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
xDrHWtN2-C0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
2-_qRS4Li7A,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
Vuw5g1tBrvk,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
9PrskhcKEXs,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
Bh3b6M4g8BA,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
2k88FGifTFI,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
KDLIl7eP1w8,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
QMqVijLB4z0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
21ivbtgqJkg,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
b_L3jgr97FM,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
y5Aj3mEvCa4,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
oFGA1IFGMU4,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
yZaOUpzq4Kw,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
2UHi7m-oWgk,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
SEkGHaD7ldk,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
eI8YZdejPKg,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
CRiC9iTnlNk,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
1u28Z6RM-FY,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
w9Sx34swEG0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
NENrMgUl8JM,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
apN1ptgguzg,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
O8vZjrvYIsI,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
lJu7oFtAeZs,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
EJxibzQfeBA,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
-D-jpc741rw,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
uhhcaN03tXs,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
idQhux3kqTw,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
rnBAIJ1mzqQ,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
CjaChfeguhk,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
YF5O6tHcxQU,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
w5NH6qXvB9c,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
Dk9s3SlM2Rs,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
wO7HQ4fNrpA,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
XUDLLRI_jXo,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
zeArvKw2Y-c,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
h61AVRe_Dd4,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
uGlYpkQfk_0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
Q9aJBgPpgYY,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
NWlOtBV5zO0,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
u0DTlkN_E9c,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
y5trB-JyC54,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
uM0XeDzbULs,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
V_3H_Y5QUWw,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
7T5jX_BNnb4,5,"Amazed (surprised, astonished, awed, fascinated, intrigued)",amazed
